processed,labels
least 23 daesh members killed  northern syria turkish armed forces tsk u.s.-led coalition operation security sources said turkish artillery coalition jets hit 33 weapons emplacements including katyusha rockets reportedly preparing attack turkey security sources said  condition anonymity due restrictions speaking media s operation 23 daesh terrorists killed three buildings one defensive position anti-tank rocket launcher destroyed northern syria sources said southeastern province kilis faced spate cross-border rocket attacks daesh recent months kilis indiscriminate rocket attacks neighboring syria since mid- twenty people kilis killed almost 70 others wounded rockets fell city syrian arab forces also taken territory formerly held daesh bid capture strategic hub linking terrorist group turkish border peoples protection units- ypg dominated syrian democratic forces sdf seized 3 kilometers territory northeast northern city manbij plus 6 kilometers south pentagon said  9 recognizing daesh terrorist organization . official declaration turkey continues fight daesh military precautions along syrian border extensive investigations country cut supply recruitment routes,1
least 39 people killed dozens injured airstrikes launched syrian regime russian warplanes syrias western province idlib  syrian regime warplane struck ketplace opposition-held province local civil defense official leys al-faris told anadolu agency `` least 36 people killed 50 others injured attack '' said al-faris described attack `` massacre '' committed bashar assad regime fasting month ramadan began syria last week said rescuers struggling extract people rubble destroyed buildings meanwhile three people killed russian airstrike residential area city maaret al-numan idlib `` rescuers looking survivors following attack '' al-faris said since  21 syrian regime forces russian warplanes intensified attacks opposition-held areas syria killings scores civilians comes opposition-held sector syrias divided city aleppo cut outside world recent days escalation air artillery strikes road putting hundreds thousands people effective siege regime campaign fully capture aleppo would likely bury little hope remains reviving diplomatic effort end five-year-old civil war talks ceasefire sponsored united states russia fell apart earlier year aleppo syrias largest city war 2 million people divided years opposition government sectors capturing one bashar assads biggest goals estimated people still thought live opposition sector harsh conditions made worse latest attempt besiege cutting last remaining route castello road named aleppos old castle `` regime able cut road land decided keep planes sky continuously hitting everything passes regardless '' said zakaria malahifji senior official aleppo opposition group fastaqim `` whoever wants go castello road undertaking suicide mission '' said `` way 10 12 days situation difficult targeted people crossing difficulty almost cut nobody dares use '' said speaking groups office turkish city gaziantep near syrian border international focus syria recent weeks partly turned towards conflict islamic state fighters government enemies made gains expense ultra-hardline islamist militants several fronts arate hope foreign powers wider civil war could also resolved broken aleppo potentially biggest battlefield hundreds people killed since peace talks broke assad vowed speech last week recapture `` every inch '' syria aleppo said would `` graveyard '' ambitions regional foe turkish president tayyip erdoan backed opposition groups pro-damascus source spoke condition anonymity said reference signal intentions `` threat preparations something big aleppo '' far pro-regime ground forces aided iranian lebanese shiite militias unable complete encirclement aleppo capturing narrow corridor territory castello road passes highway long sniper fire attacks air artillery sharply increased less two weeks ago planes flying new rockets guns moved range `` castello road death aleppo know whether would make aleppo city alive '' said mohamad adeeb opposition activist drove road  `` saw death eyes corpses lying way dozens trucks civilian cars bodies none civil defence teams able recover intensity shelling regime russian warplanes '' inside aleppo new pressure road driven prices goods adding suffering still syrian obervatory human rights says 300 people killed air strikes government bombardment opposition-held aleppo since  opposition sources say toll much higher dozens people currently killed day eastern aleppo one bloodiest spells suffered conflict civil defence emergency workers operating opposition-held areas say 450 people killed last month `` difficult dangerous period going aleppo almost siege '' abu yassine said syria locked vicious civil war since early 2011 assad regime cracked pro-democracy protests unexpected ferocity since quarter million people killed 10 million displaced across war-battered country according un syrian center policy research however put death toll six-year conflict people,1
suicide bombers struck outside shiite shrine near syrias capital  leaving least 20 people dead monitor said attack claimed daesh group official sana news agency said two suicide bombers one car attacked entrance sayyida zeinab shrine revered shiites around world syrian observatory human rights british-based monitoring group said least 20 people killed including 13 civilians 30 wounded blasts sana gave toll least 12 dead 55 wounded daesh claimed attack via amaq news agency saying carried three suicide bombers shrine around 10 kilometres six miles south centre damascus heavily guarded pro-government forces still target several attacks including claimed daesh terrorist group syrias official al-ikhbariya channel showed images scene burned-out cars billowing plumes black smoke firefighters battled extinguish flames shop signs lay street last attack sayyida zeinab  25 killed least seven wounded dozens string daesh bombings near shrine  left 134 people dead civilians according observatory  another attack claimed daes killed 70 people lebanese shiite militant group hezbollah cited threat sayyida zeinab principal reason intervention syrias civil war side bashar al-assad shrine contains grave zeinab venerated granddhter prophet mohammed renowned glistening golden onion-shaped dome,0
twin bombing struck crowd predominantly kurdish town northern syria  killing 44 people wounding dozens syrias state-run news agency kurdish media reported daesh group claimed responsibility attack media reports said truck loaded large quantities explosives blew western edge town qamishli followed explosives-packed motorcycle minutes later area blasts caused massive damage area rescue teams working recover victims rubble sana news agency said photo captured town nusaybin near turkish side border shows plume smoke occurred explosion iha photo qamishli near turkish border mainly controlled pyd syrian regime forces present control towns airport syrian television broadcast footage showing people running away mushroom gray smoke rising town others running amid wrecked burnt cars qamishli resident suleiman youssef writer told associated press telephone heard first explosion miles away said blasts leveled several buildings ground many people trapped rubble `` buildings scene explosion heavily damaged strength blast '' said daesh group statement  affiliated aamaq news agency said carried attack qamishli describing truck bombing struck complex kurdish offices terrorist group carried several bombings kurdish areas syria past pyd-dominated u.s.-backed syria democratic forces main force fighting daesh northern syria capturing significant territory terrorists past two years s explosion came u.s.-backed kurdish forces pressed ahead offensive take daesh-held town manbij also northern syria west qamishli,1
airstrikes daesh-held villages northern syria killed least 85 civilians  intense fighting underway militants u.s-backed fighters syrian opposition activists extremist group said residents area blamed u.s.-led coalition strikes targeted two villages tokhar hoshariyeh controlled activists said villages near daesh stronghold manbij town members pyd-dominated u.s.-backed syria democratic forces sdf trying capture weeks-long offensive britain-based syrian observatory human rights said least 56 civilians including 11 children killed strikes villages also wounded dozens another activist group local coordination committees said dozens civilians mostly families killed turkeys official anadolu agency put death toll least 85 adding 50 civilians also wounded airstrikes daesh-linked aamaq news agency claimed 160 civilians mostly women children killed tokhar alone series purportedly american airstrikes around dawn  postings facebook page show images people including children put collective grave purportedly village tokhar one photograph shows man carrying lifeless body child covered dust another shows child partly covered blanket lying grave s casualties come heels similar airstrikes daesh-held town manbij  least 15 civilians reportedly killed meanwhile headquarters daesh militants inside manbij captured sdf forces pushed western part town weekend u.s. military said statement  headquarters located hospital used command center logistics hub u.s.-backed syrian rebels also took control part town enabling civilians area flee fighting statement said rebels continuing battle daesh four fronts control manbij clearing territory pushed toward center city statement said daesh militants staged counterattacks syrian rebels maintained momentum help air strikes u.s.-led coalition statement said said coalition carried 450 air strikes around manbij since operation take town began u.s. central command said coalition conducted 18 strikes  destroyed 13 daesh fighting positions seven daesh vehicles two car bombs near manbij manbij area seen intense battles daesh extremists kurdish-led fighters advancing cover intense airstrikes u.s.-led coalition manbij captured u.s.-backed fighters biggest strategic defeat daesh syria since  2015 extremist group lost border town tal abyad neighboring iraq meanwhile daesh beaten back several fronts iraqi forces aided u.s.-led coalition airstrikes retaken cities ramadi fallujah western anbar province,0
motorcycle bomber killed least 16 civilians outside bakery syrias hasakeh city  eve feast king end ramadan official said attack also wounded dozens people occurred neighbourhood salihiah ahead eid al-fitr festival immediately clear carried attack daesh terrorist group claimed previous bombings mainly kurdish region rami abdel rahman head syrian observatory human rights said attack killed least 16 people wounded another 40 death toll confirmed afp correspondent suicide attacker reportedly detonated explosives front bakery `` suicide bomber motorcycle blew salihiah neighbourhood hasakeh city '' said abdel rahman fifteen wounded critical condition said head britain-based group relies network sources ground information hasakeh city capital province name nearly province controlled pkks syrian affiliate pyd armed wing ypg terrorist organization militants declared autonomous region across mainly kurdish northern areas hold us-backed alliance kurds arabs syrian democratic forces alliance locked battle neighbouring province aleppo control daesh stronghold manbij one month sdf launched offensive late  encircled town entered southwestern districts 00 people killed millions displaced since syrias conflict broke  2011,1
least 16 civilians including women children killed  air raid syrian regime army opposition-held neighborhood tareeq al-bab aleppo syrias largest city according pro-opposition civil defense source ground missiles fired syrian warplane also wounded 25 others ibrahim abu leys told anadolu agency syria locked vicious civil war since early 2011 bashar al-assad regime cracked pro-democracy protests erupted part `` arab spring '' uprisings unexpected ferocity disproportionate force since quarter million people killed 10 million displaced throughout war-battered country according un syrian center policy research ngo however put death toll five-year conflict high,1
day announced russian syrian regime airstrikes killed 58 civilians eastern syria unicef said 25 casualties children twenty-five children reportedly killed airstrikes hit heavily crowded areas town eastern syria unicef said quoting reports local partners syria unicef said health workers reported pulled bodies children rubble town al-quria deir ez-zor province mostly daesh control syrian observatory human rights monitoring group reported  air strikes carried syrian russian warplanes killed dozens people al-quria deir ez-zor province links daeshs de facto capital syrian city raqqa territory controls iraq `` three attacks reportedly hit heavily crowded areas including mosque prayer time '' unicef said statement `` unicef deplores attacks calls parties conflict keep children harms way ''  monitor said least 82 people including 58 civilians killed airstrikes launched russia bashar assads regime daesh-held area eastern syria `` three russian syrian regime air raids region al-quriyah southeast deir ez-zor city killed 58 civilians '' syrian observatory human rights said added 24 people killed without specifying whether civilians daesh extremists daesh holds around 60 percent deir e-zzor capital province name next extremist-held raqqa province last week syrian opposition high negotiations committee hnc called u.n. secretary-general ban ki-moon launch investigation assertions russia repeatedly used air-delivered incendiary weapons civilians syria `` russian air forces repeatedly deployed incendiary weapons cluster munitions kill main terrorize syrian civilians including least 10 documented incidents '' riad hijab coordinator opposition hnc wrote ban `` violated convention certain conventional weapons breached international humanitarian law '' wrote syria locked vicious civil war since early 2011 assad regime cracked pro-democracy protests erupted part arab spring uprisings unexpected ferocity disproportionate force russia first began air campaign syria t. 30 last year russia claims campaign aimed priily daesh terrorist group repeatedly targeted civilian areas moderate anti-regime opposition groups control since quarter million people killed 10 million displaced throughout war-battered country according u.n syrian center policy research nongovernmental organization however put death toll five-year conflict high watchdog thousands tortured death syrian regime meanwhile human rights group said 12000 people tortured death syrian regime since 2011  statement syrian network human rights snhr said 12679 people died torture  20 `` syrian regime responsible 99 percent deaths due torture detention centers '' statement added issued k international day support victims torture snhr director fadl abdel-ghani said group could document case detention legal warrant `` regime committed crimes humanity '' said citing sexual assault killing involuntary disappearance practices syrian regime last month syrian observatory human rights monitoring group said least 60000 people died syrian government jails five-year conflict said 20000 died sednaya prison near damascus observatory said able verify deaths 14456 people 110 age 18 since start syrian uprising 2011 `` know large numbers people died detention syria '' said nadim houry deputy director middle east north africa division human rights watch telephone interview syrian defector known caesar 2013 smuggled tens thousands photos taken  20 show least 6786 arate individuals died government custody hrw said report issued  toll calculated syrian association missing conscience detainees safmcd formed opposition body reviewed photos hrw report said u.n. investigators said  reported killings detainees amounting state policy `` extermination '' civilian population crime humanity,0
syrian government air strikes opposition-held neighborhoods divided second city aleppo killed least 15 civilians injured 20  monitor said syrian observatory human rights said least 10 dead including children came strikes outside al-bayan hospital shaar neighbourhood rescue workers responding attacks gave higher toll 23 dead northern city aleppo seen uptick violence last 48 hours assad forces pounding opposition-held eastern parts city strikes air `` syrian regime helicopters struck aleppo citys al-shaar neighborhood barrel bombs '' necip ensari local civil defense official reportedly said ensari said regime helicopters dropped three barrel bombs area contains hospital ketplace ensari added women children among casualties hospital rendered inoperable attack added rescue workers process searching survivors buried rubble destroyed buildings barrel bombs improvised containers packed shrapnel explosive material usually dropped army helicopters low-cost munitions believed killed thousands people since syria conflict began 2011,0
russian airstrike syrian city aleppo killed eight civilians  civil defense source said jets targeted opposition-controlled neighborhood al-sakhour wounding scores source told anadolu agency condition anonymity due fear reprisal civil defense volunteers ferried casualties nearby field hospitals syria locked vicious civil war since early 2011 assad regime cracked pro-democracy protests,0
regime bombing raids around northern syrian city aleppo killed 31 civilians  including 10 bus hit civil defence said revised toll casualties `` well 10 civilians killed strikes bus ... 21 others died intense strikes several neighbourhoods east city since dawn '' organisation known white helmets said syrian observatory human rights british-based monitoring group also reported intense strikes road gave lower toll eight civilians killed castello road bus also hit regime bombing raids  key rebel supply route divided aleppo least people killed millions displaced since syrias war started brutal repression anti-government protests 2011,0
total 14 daesh terrorists killed northern syria operation turkish armed forces u.s.-led coalition  turkish military said  according turkish general staff statement artillery fire air operations destroyed one tank two mortar vehicles three armored personnel carriers northern aleppo turkish towns provinces repeatedly struck fire across border since mid- center kilis lies 6 kilometers syrian border town repeatedly struck cross-border rocket fire  2 turkish forces struck daesh gun emplacements ammunition dumps suran arshak ikdakh ihtimalat regions syrian side border initially killing `` 50 terrorists '' figure later increased military operations,1
air strikes hit school moderate-held idlib province northwest syria killed 22 children un childrens agency unicef said  unicef director alan lane said six teachers also died attacks syrian observatory human rights said 35 people total died `` tragedy outrage deliberate war crime '' lane said statement `` latest atrocity  deadliest attack school sincethe war began five years ago '' `` worlds revulsion barbarity matched insistence must stop '' added unicef director syrian observatory human rights said least six air raids suspected russian jets hit haas village idlib province `` dead children schoolchildren planes believed russian '' rami abdel-rahman organizations head said activists  pictures bodies small children schoolbags covered blood allegedly result bombing recent months idlib hub rebels target air bombardment `` one rocket hit entrance school students leaving go home school administration decided end classes day raids '' activist said speaking condition anonymity activists province circulated photograph social media childs arm seared elbow still clutching strap dusty black rucksack,0
leading international rights group says homemade land mines planted daesh terrorist group killed wounded hundreds civilians including dozens children town recently freed militants northern syria human rights watch says report issued  collected names 69 civilians killed including 19 children improvised mines schools homes roads manbij five-day investigation month victims killed fighting control town ole solvang deputy emergencies director new york-based group says daesh `` mined virtually everything including quite literally kitchen sink left '' forces syrian democratic forces sdf dominated pkk terrorist organizations syrian offshoot pyds armed wing ypg peoples protection units took manbij daesh  two-month-long siege period two years terrorists moved turkey voiced reservations ypg moving manbij predominantly arab population country also considers ypg controlling continuous area south border national security threat repeatedly asked sdfs main supporter u.s. ypg retreat east euphrates river . 24 turkey launched euphrates shield operation clear towns jarablus al rai al bab daesh preventing ypg extend control towns since operation began turkish experts free syrian army fsa forces supported turkish military carried detailed scans daesh terrorists ousted civilian settlements allow civilians return towns fully secured,1
airstrikes opposition-held areas northern province aleppo  killed least 36 people including children opposition activists said violence syria continued major operation began daesh neighboring iraq deaths village oweijel west city aleppo least 23 people killed airstrike also wounded dozens according britain-based syrian observatory human rights another monitoring group local coordination committees said air raid carried russian warplanes put death toll 30 dozen people also killed besieged eastern opposition-held neighborhood aleppo eastern parts city syrias largest subjected recent weeks worst aerial attacks years airstrikes claimed hundreds lives wounded many others demolished entire buildings opposition activists blamed russian syrian government warplanes strikes observatory said s airstrikes hit jeh neighborhood aleppo media center activist collective said killed included 11 people family name qabs ranging month-and-a-half-old baby girl 25-year-old man s airstrikes coincided launch neighboring iraq major operation iraqi kurdish forces backed u.s.-led coalition retake city mosul daesh concerns government damascus could use timing mosul offensive press onslht aleppo world attention diverted developments iraq also  syrian state media claimed 49 oppostion fighters killed wounded fighting neighborhoods sheikh saeed shurfa southern edges aleppo nearby province idlib u.s.-led coalition drone struck car provincial capital carries name killing inside according observatory official immediately clear vehicle attacks previously targeted officials al-qaidas affiliate syria known fatah al-sham front observatory said attack targeted faction commander official fatah al-sham front formerly known nusra front said car `` tyred '' man spoke condition anonymity authorized speak media said clear members group targeted earlier month drone attack killed top al-qaida official ahmed salama mabrouk united states britain  acknowledged western worlds weak support military action syrias government seek ways pressure syrian regime leader bashar assad chief backer russia halt deadly aleppo offensive meeting 11 governments opposing assads rule u.s. secretary state john kerry british foreign secretary boris johnson insisted options table stark explanations danger resorting military force appeared rule move government damascus meanwhile appears trying improve relations egypt arab worlds populous nation following first public meeting egyptian syrian security chiefs maj. gen. ali mamlouk head national security bureau one assads top aides visited cairo  head delegation coordinate egypt fight `` terrorism '' region syrias state-run news agency sana said sana said syrians met top intelligence officials including deputy chief egypts intelligence agency said sides agreed `` coordinating political standpoints '' strengthening `` cooperation fighting terrorism '' egypts pro-government sada al-balad news websites reported  six syrians arrived private jet damascus earlier month egypt voted rival french russian draft resolutions syria u.n. security council arguing called truce aid besieged syrians rebel-held areas northern city aleppo move angered egypts major financier saudi arabia supports rebels fighting assads moscow-backed government,0
least 11 people killed 25 others injured  russian fighter jets struck opposition-held neighborhood western syrias idlib province according local civil defense official russian strike targeted drug warehouse civil defense center turmanin neighborhood vasik harak told anadolu agency said raid left number houses destroyed caused fire fire fighters managed put syria locked vicious civil war since early 2011 bashar al-assad regime cracked pro-democracy protests erupted part `` arab spring '' uprisings unexpected ferocity since quarter million people killed 10 million displaced across war-battered country according un syrian center policy research however beirut-based ngo put death toll six-year conflict,1
activists say death toll rebel-held aleppo syria continues rise least 27 dead  assad forces push weed rebels russia meanwhile faces kremlin officials call russophobia british fm johnson called public protests london embassy airstrikes aleppo casualties pile syrias aleppo controlled rebels forces loyal assad regime push recapture aid russian airstrikes russias assistance meanwhile continues draw ire europe latest salvo british foreign minister boris johnson called `` picketing '' russian embassy london least 15 people killed fresh air strikes artillery fire rebel-held areas syrias aleppo  monitor said syrian observatory human rights said death toll expected rise due number wounded serious condition britain-based monitor said among areas hit bombardment ket neighborhood fardos deaths come day russia stepped air raids east aleppo support army operation recapture rebel-held sector city  raids killed least 27 people among four children several districts including fardos according observatory four people also killed 14 wounded rebel fire government-held west aleppo  among survived  strikes district fardos 13-year-old jameel mustafa habbush dug rubble four-hour operation white helmets rescue workers afp photographer scene said rescuers heard habbush shouting rubble began digging towards worked free administered oxygen clamping mask face emerged debris father younger brother reportedly killed attack mother taken hospital serious injuries syrias economic powerhouse aleppo ravaged conflict began anti-government protests  2011 late  army announced operation recapture rebel-held east aleppo collapse short-lived truce since 300 people killed bombardments rebel-held areas according observatory british foreign minister boris johnson  called anti-war campaigners protest outside russian embassy london parliamentary debate bombing aleppo syria `` id certainly like see demonstrations outside russian embassy '' johnson told mps parliament johnson former or london known many public gaffes said `` wells outrage growing exhausted '' anti-war groups expressing sufficient outrage conflict aleppo `` stop war coalition moment '' said stop war group co-founded current opposition labour party leader jeremy corbyn protest wars afghanistan iraq brought millions britons streets protest build-up invasion iraq 2003 s debate parliament several lawmakers accused russia committing war crimes syria johnson responding question labour member parliament ann clwyd called protests millions people outside russian embassies worldwide `` would therefore call everyone cares plight syrian civilians picket russian embassy london capitals around world today '' said `` two million three million four million people done done past '' andrew mitchell former international development minister said british aircraft could help enforce no-fly zone prevent russian bombing raids `` international community avowed responsibility protect protection must exerted '' member parliament prime minister theresa s governing conservative party said `` means confronting russian airpower defensively behalf innocent people ground trying protect '' mitchell compared russias actions nazi forces spanish civil war 1930s russia waging punishing aerial bombing campaign syria year support president bashar al-assads forces part multi-front war claimed lives seen moscow estranged west russian president vladimir putin  cancelled visit france furious row moscows role syrian conflict announcement kremlin came day french president francois hollande said syrian forces committed `` war crime '' battered city aleppo support russian air strikes moscow yesterday hit johnson accusing russia committing war crimes syria dismissing comments `` russophobic hysteria '' russian defense ministry spokesman igor konashenkov said statement johnsons `` accusing russia mortal sins '' `` storm teacup '' `` russophobic hysteria regularly fueled certain members british establishment taken seriously long time '' said konashenkov said russian air force responsible bombing u.n. convoy aleppo region last month accused britain withholding evidence says russia `` alleged evidence say wont worth penny made available everyone '' said russian foreign ministry spokeswoman ia zakharova said  moscow `` truly ashamed '' johnson comments,1
suicide bomber killed 30 people injured 90  attack targeting wedding party northeastern syrian province hasakeh witness named ahmad wounded head blast described moment bomber struck `` bride groom exchanging vows saw man wearing thick black jacket pass beside '' said `` thought looked strange seconds later enormous explosion `` people fallen ground saw bodies torn bits '' witnesses initially said groom among dead one relatives told afp bride groom safe well daish said statement one fighters fired `` large gathering '' ypgpyd militants near hasakeh city blowing claim mention wedding said many people killed,1
least 14 people killed 25 wounded suicide attack wedding hasakah northern syria late  police source city said initial toll also included 55 injured syrian observatory human rights said least 14 killed blast adding number expected rise many wounded critical condition city mainly hands pkks syrian wing ypg evicted syrian regime army last  leaving symbolic foothold security zone center city ypg expanded control city despite bombing several locations syrian jets thousands civilians ethnically mixed city including members christian community fled villages countryside fighting intensified hasakahs population swelled displaced syrians fleeing areas fell daish control broadly divided along ethnic lines kurds mainly citys eastern neighborhoods arabs southern parts ankara frequently voiced concern ypg activity along turkish border rigid stance allow pyd militant group found de facto kurdish state northern syria turkey claims pyd enjoys close connections pkk terrorist organization including militant ammunition support underground tunnels,1
21 syrian moderate opposition fighters killed clashes daish terrorist organization last 24 hours syria  turkish backed-moderate groups launched major military operation liberate towns terrorists another 30 moderate fighters injured due latest clashes turkish backed-moderate groups hit 63 daish targets determining via surveillance devices  several weapons equipment six full armed pick-up like vehicles supplies-laden truck seven katyusha rocket launchers three settlements belonged daish terrorist organization destroyed operation turkish warplanes carried airstrikes daish area akhtarin turkmen bari dabiq northern syria destroyed nine daish targets ten bombs nine buildings used terrorists base command head weapon emplacement ammunition depot also destroyed meanwhile moderate groups organized 11 airstrike operations daish area ziyadiyah bahrutah duvaybik aktharin turkmen bari northern syria 13 elements terrorist group including four buildings three vehicles mortar destroyed  three rockets fired daish-controlled area syria hit border city kilis one police officer killed two injured turkish howitzers responded artillery fire rockets military sources said area 960 square kilometers northern syria taken control far counter-terror operation called operations euphrates shield started turkish backed-syrian moderate groups  24 secure northern syria regional terror groups pkks syrian branches pyd ypg daish turkish military since beginning operation taking significant precautions neither allow syrian civilians hurt syrian cities damaged clashes terror groups,1
least 23 civilians killed renewed regime airstrikes contested city aleppo syrian activists said  france britains foreign ministers raised prospect investigating russia war crimes ahead emergency u.n. security council meeting spiraling violence syria medical workers local officials reported airstrikes neighborhoods throughout aleppos opposition-held eastern districts announced regime offensive entered fourth day britain-based syrian observatory human rights reported 23 civilians killed 6 p.m. said expects toll rise ibrahim alhaj syrian civil defense search rescue outfit said hospitals rescuers documented deaths 43 people far hospitals overwhelmed casualties medical workers expecting many wounded die lack treatment according mohammad zein khandaqani member medical council oversees medical affairs opposition areas `` ive never seen many people dying place '' said hospital city `` terrifying today less one hour russian planes killed 50 people injured 200 '' observatory relies network contacts inside syria said earlier day 213 civilians killed airstrikes shelling opposition areas around aleppo since u.s.-russian brokered cease-fire collapsed  evening u.n. british foreign secretary boris johnson said russia investigated war crimes following attack syrian aid convoy claimed 20 lives  johnson said russias air force  deliberately targeted civilian convoy t. 19 russia denies involvement instead suggests syrian opposition u.s. drone responsible frances foreign minister jean-c ayrault said russia iran guilty war crimes dont pressure bashar assad stop escalating violence ayrault said emergency united nations security council meeting  `` moment truth '' u.n meeting requested united states britain france pro-regime forces extend bombardment contested city aleppo widely believed accompanied russian air strikes assad rallied syrias minorities behind regime behind fears sunni-dominated rebellion u.s. britain france aligned security council russia china back assad countrys protracted war sixth year broad coalition syrian rebels denounced international negotiations peace `` meaningless '' earlier  statement released jointly 33 factions called government russian forces halt airstrikes lift sieges opposition areas u.n. estimates syrians trapped various sieges enforced regime daesht across country `` negotiations present conditions longer useful meaningless '' statement said factions said would accept russia mediate negotiations calling `` partner regime crimes people '' statement signed largest factions across syria include powerful ultraconservative ahrar al-sham al-qaida-linked fatah sham front efforts revive truce floundered airstrike destroyed u.n.-backed humanitarian convoy  inside opposition territory shortly syrian regime military announced agreement expired u.n. says attack could amount war crime proven deliberate though assigned responsibility yet u.s. says believes russian jets behind strikes opposition  retook area aleppo fell regime forces day extending punishing stalemate contested northern city observatory says opposition seized handarat largely uninhabited former palestinian refugee camp early  day lost government forces camp changed hands multiple times largely devastated abandoned area near castello road vital supply route citys besieged opposition-held areas regime forces seized castello road earlier year besieging opposition-held districts people reside,0
ninety-two civilians killed 273 others injured  assad regime russian airstrikes residential areas opposition-held parts syrias northwestern city aleppo civil defense official said speaking anadolu agency najib ansari said warplanes targeted districts bustan al-qasr mashhad al-kallasa salihiya al-fardos sheikh haider ansar bustan al-basha ard al-hamra sohr tariq al-bab karam hamud mesir currently siege assad regime casualties include women children death toll expected rise due limited capacity rescue victims trapped collapsed buildings  86 people killed regime russian warplanes aleppo recently come intense attacks regime russian forces united nations secretary-general ban ki-moon `` appalled chilling military escalation '' syrian city aleppo spokesman said  `` since announcement two days ago assad regime offensive capture eastern aleppo repeated reports airstrikes involving use incendiary weapons advanced munitions bunker buster bombs '' u.n. spokesman stephane dujarric said statement since t. 19 assad regime declared end week-long cease-fire least 359 civilians killed 1407 injured assad regime russian airstrikes aleppo according civil defense officials medical sources city attacks targeted districts eastern part aleppo besieged regime forces syria locked devastating civil war since 2011 assad regime cracked pro-democracy protests-which erupted part arab spring uprisings-with unexpected ferocity syrian center policy research beirut-based nongovernmental organization put death toll six-year-old conflict,1
intense bombardment assad regime ally russia killed 80 civilians including three children battleground city aleppo  monitor said `` least 27 civilians including three children killed dozens wounded raids russian aircraft regime helicopters several opposition districts aleppo '' said syrian observatory human rights ibrahim al-hajj volunteer group said residents opposition-held side siege could flee people largely cowering inside homes `` nothing regime said corridors real nothing move streets dont feel safe real would leave '' says mustafa 48-year-old man lives two elderly parents wife dhter `` want humanitarian corridor get aleppo want anything else want road leave aleppo '' says al-hajj `` people waiting gods mercy one leaving house '' 5-year-old girl pulled rubble assad regime strikes home syrias aleppo killing familyhttpst.covml19mbvv0 pic.twitter.comnmnkca2ue7 daily sabah dailysabah  video images filmed residents showed young girl screaming rescuers frantically dug rubble pulling alive another showed rescuers digging toddler bare hands shouting `` god great '' lifted debris boy showed signs life rushed rescuers arms airstrikes include use incendiary bombs cluster munitions according residents blame forces loyal assad regime russians aerial attacks `` feel earth trembling shaking feet aleppo burning '' activist bahaa al halabi told dpa besieged opposition-held districts `` people safe anymore even shelters '' resident yassin abu raed said residents also said latest raids destroying underground shelters people built water stations badly damaged humanitarian aid reached opposition-held district many weeks one resident said people eating mostly rice lentils stockpiled noting vegetables left `` going eat last potato '' rami aleppo resident said,1
five medics killed nurse critically wounded air strike hit clinic village near syrias second city aleppo late  aid group supports said four staff union syrian medical relief organisations uossm two ambulances called clinic take patients specialised treatment group said clinic village khan tuman completely levelled 1100 pm 2000 gmt strike dead feared buried rubble group added `` building three floors including basement intensity bombardment three storeys collapsed completely destroyed '' groups hospitals trauma director area ahmed dbais said statement `` dont yet know exactly many dead '' syrian observatory human rights monitoring group said nine members army conquest rebel alliance working clinic also killed alliance groups rebels former al-qaeda affiliate fateh al-sham front moscow repeatedly demanded disbanded allow intensified air strikes terrorist faction khan tuman near orum al-kubrah town attack aid trucks warehouse killed around 20 civilians  triggering war words major powers washington accused moscow responsibility according world heath organization syria dangerous country world health professionals 135 strikes clinics hospitals last year head uossm france dr ziad alissa condemned `` unacceptable '' attack groups clinic staff `` deliberately targeting humanitarian workers medical professionals clear violation international humanitarian law '' said `` appeal international community act swiftly put stop atrocities many lives lost '' uossm medical aid group originally founded syrian expatriates international,1
twenty-three civilians including nine children killed air strikes town eastern syria held daesh  monitor said syrian observatory human rights said know whether syrian regime russian warplanes carried strikes al-adin eastern province deir ezzor us-russian brokered truce force since  include areas daesh present,1
assad regime air strikes artillery fire killed 19 civilians  across opposition-held eastern ghouta region outside capital damascus monitor said deaths come despite area falling within `` de-escalation zone '' put place deal regime allies russia iran opposition-backer turkey eastern ghouta already grip humanitarian crisis caused crushing regime siege area since 2013 caused food medical shortages  regime air strikes areas mesraba madira killed 17 civilians artillery fire town douma killed another two civilians britain-based syrian observatory human rights monitor said `` toll could rise number wounded people serious condition '' said observatory director rami abdel rahman regime bombardment eastern ghouta last two weeks killed 100 people according observatory rebels also fired region damascus killing several people humanitarian access eastern ghouta remained limited despite implementation truce zone united nations official referred region `` epicenter suffering '' syria people killed syria since conflict began  2011 anti-government protests,0
least nine civilians killed  airstrikes carried assad regime warplanes residential neighborhoods controlled moderate opposition syrias eastern ghouta district suburb damascus civil defense sources told anadolu agency least four civilians killed city arbin one killed cities harasta douma towns mesraba al-hazza jesreen sources syrian civil-defense units also known `` white helmets '' told anadolu agency anonymously due security concerns airstrikes left dozens civilians wounded transported hospitals area sources added since beginning last week eastern ghouta intensive strikes regime forces resulted killing 70 people injuring many others syrian regime stepping attacks eastern ghouta even though district falls within network de-escalation zones endorsed turkey russia iran acts aggression expressly prohibited syria begun emerge devastating civil war began early 2011 assad regime cracked pro-democracy protests unexpected ferocity since hundreds thousands people killed fighting 10 million displaced according un,1
