processed,labels
publish  air strike  u.s.-l coalit fight daesh mistaken kill 18 member syrian democrat forc south citi tabqa syria pentagon said  `` strike request partner forc identifi target locat isi fight posit '' said statement refer daesh terror group acronym `` target locat actual forward syrian democrat forc fight posit '' meanwhile u.s.-l coalit previous deni assad armi report carri air strike hit poison gas suppli belong daesh caus death hundr peopl `` coalit conduct strike area time syrian claim incorrect like intent misinform '' u.s. air forc colonel john dorrian colait spokesman told reuter email armi assad regim said  air strike late  u.s.-l coalit hit poison gas suppli belong daesh terror group releas toxic substanc kill `` hundr includ mani civilian '' incid eastern deir al-zor provinc prove daesh al qaeda-link terrorist `` possess chemic weapon '' statement armi flash  syrian state tv said unit state launch cruis missil syrian air base last week respons dead poison gas attack west countri washington blame bashar al-assad regim syria alli russia deni damascus carri chemic attack moscow said poison gas incid last week idlib provinc belong rebel u.s. strike syrian air base first time washington deliber direct target syrian govern ar wage air campaign daesh eastern syria,1
publish  least 6 civilian kill 35 other injur assad regim airstrik target refuge camp syria northwestern idlib provinc  civil defens offici told anadolu agenc refuge camp locat east idlib maarat al-numaan district target regim war plane civil defens unit immedi sent attack site transfer wound nearbi hospit health center medic treatment camp report host mani refuge hama aleppo health offici also state death toll could rise due high number injur civilian anoth civil defens offici idlib told anadolu agenc regim warplan drop total three parachut bomb camp site syria lock devast civil war sinc earli 2011 initi assad regim crack pro-democraci protest began part arab spring upris unexpect brutal disproportion forc sinc thousand believ kill million displac,0
publish  assad regim forc carri total 18 airstrik houla region central syria besieg hom provinc lead death five civilian includ two women injur 15 civilian accord anadolu agenc airstrik conduct town teldo tel dahab kafr laha sinc  night civil defens unit continu search rescu effort houla region assad regim first carri massacr houla  108 peopl kill includ 34 women 49 children sinc region regim sieg unit nation manag dispatch limit humanitarian aid houla first time  syria lock devast civil war sinc earli 2011 initi assad regim crack pro-democraci protest began part arab spring upris unexpect brutal disproportion forc sinc thousand believ kill million displac,1
publish  airstrik struck center syria rescuer known white helmet opposition-held area countri center kill eight volunt opposit activist said  airstrik one deadliest rescuer oper opposition-held area garner world attent oper extrem condit pull survivor recent struck area volunt often target assad regim airstrik known doubl tap attack work rescu other local white helmet central hama provinc said air raid one center kfar zeita kill eight member team group said five bodi lift rubbl rescuer continu look other britain-bas opposit monitor group syrian observatori human right said number kill like rise search regim russia aircraft target opposition-held area central hama provinc scene intens violenc recent week regim attempt push back opposit offens ar  regim armi said troop alli fighter repel attack daesh terrorist group strateg area held regim southern aleppo provinc attack took place khanas southeast aleppo strateg region link aleppo central western syria area chang hand mani time conflict last year regim forc alli fighter wrest control khanas daesh militari media arm said daesh attack um yal villag near mountain rang khanas area observatori said daesh fighter launch attack militari post area trigger intens clash leav mani casualti daesh-affili aamaq news agenc claim daesh fighter kill 30 regim soldier attack near capit hundr syrian oppositon-held suburb eastern ghouta near damascus protest infight insurg group began  left dozen kill area infight came amid intensifi regim offens area near damascus opposit fighter control year increas squeez regim advanc `` god rid us leader '' protest chant critic head insurg group divert weapon front line regim infight pit power armi islam group al-rahman corp al-qaida-link group levant liber committe hayat tahrir al-sham side blame trigger fight power struggl control eastern ghouta activist call armi islam rid eastern ghouta power al-qaida-link group observatori said shot fire protest one area leav five injur 24 hour fight observatori said least 38 opposit fighter war side kill damascus-bas shaam news network put number 60 addit six civilian kill clash past three year regim unabl regain control eastern suburb damascus recent week intensifi offens point new determin retak area  activist report heavi air campaign area qaboun neighborhood,0
publish  least four peopl kill 11 other injur airstrik report carri bashar al-assad regim syria mosqu also destroy regim airstrik north hama west-centr region countri local civil defens sourc said  civil defens offici idlib ley el-fari told anadolu agenc four civilian kill seven other injur airstrik hit sermin district accord fari number residenti area destroy attack abu ubaidah ibn al-jarrah mosqu north hama citi kafr zeita also destroy russian airstrik `` regim intens attack rural area idlib hama alli '' fari said video imag destroy mosqu circul onlin speak anadolu agenc yusuf el-bustani local activist said regim forc attack opposition-control qaboun neighborhood capit damascus bustani said four civilian injur attack ad local peopl difficulti meet basic need due regim forc attack east ghouta syria lock vicious civil war sinc earli 2011 assad regim crack pro-democraci protest unexpect feroc sever round peac talk geneva kazakh capit astana far fail end conflict hundr thousand syrian civilian believ kill date namesak destroy mosqu abu ubaidah ibn al-jarrah one companion prophet muhammad convert islam 611 like mani earli muslim mecca abu ubaidah experienc hardship faith migrat abyssinia ethiopia deleg muhammad suggest abu ubaidah join muhammad prophet migrat mecca medina 622 life militari command muslim-quraysh war rashidun conquest levant die plagu 639 tomb found modern day jordan,1
publish ob activist syria report least 75 peopl die barrel bomb attack carri syrian air forc loyal bashar assad regim activist said corps even beyond recognit bomb drop camp near al-habeet northern provinc idlib  kill most women children camp footag post youtub show corps women children burn tent peopl scrambl save wound `` massacr refuge '' voic camera said `` let whole world see displac peopl look civilian displac civilian '' said u.s. said `` horrifi '' report bomb ad could confirm detail `` attack abedin camp noth short barbar '' said state depart spokeswoman jen psaki `` unfortun confirm work assad regim latest act brutal regim peopl '' camp resid told reuter attack took place  two barrel bomb drop armi helicopt british-bas syrian observatori human right also confirm assad regim carri air attack camp u.s. offici acknowledg  solut crisi syria would ultim requir assad remov even though coalit oper target regim nation secur advis susan rice said solut syria `` ultim result assad departur '' ad `` illegitim exceed violent leadership creat condit harm popul made attract magnet terrorist '' speak harman center art base washington rice deputi toni blinken speak carnegi endow intern peac said train equip program coalit sponsor moder syrian opposit fighter also fight assad regim respond question airstrik target assad forc drop barrel bomb civilian blinken said strateg plan coalit ultim destroy islam state iraq al-sham isi blinken said challeng keep coalit deal differ agenda countri blinken ad end `` glue hold togeth '' isiss violenc war syria start  2011 pro-democraci protest rapid grew horrif civil war caus death peopl least 60000 miss war also displac near 10 million peopl assad regim accus commit war crime civilian insurg group,0
publish ob islam state milit recaptur gas field central syria major offens day lose monitor group say `` islam state manag control 101 102 103 gas field locat eastern outskirt hom provinc kill least 30 member regim troop '' head syrian observatori human right rami abdel-rahman told dpa,0
publish ob least 10 peopl includ women children kill  dozen other injur syria southwestern provinc daraa barrel bomb attack drop regim warplan accord syrian opposit statement syrian revolut general commiss srgc say syrian fighter jet drop bomb town al-hara countrysid daraa opposit also state peopl opposition-control area flee assad regim random attack syria grip civil war sinc  2011 u.n.  said peopl believ kill conflict far,1
publish ob 6 2014 two isi suicid bomber drive explosive-laden truck kill least 30 kurdish militiamen polic al-hassakeh north-eastern syria monitor group say two blew base one run kurdish peopl protect ypg unit asayesh kurdish polic citi western boundari syrian observatori human right say,0
publish ob 4 2014 least 35 isi milit kill air strike us-l coalit overnight northern northeastern syria monitor said  syrian observatori human right said 30 milit kill around town shadadi northeastern hasakeh anoth five outsid embattl town koban border turkey northern aleppo provinc,0
publish ob 1 2014 among 39 peopl die attack akrameh neighbourhood accord new toll syrian observatori human right `` least 30 children among 39 peopl kill doubl bomb akrameh al-makhzumi school hom today '' said observatori director rami abdel rahman one suicid attack carri bomb `` plant bomb one locat school blew anoth spot nearbi '' abdel rahman told afp immedi claim respons attack al-qaeda branch syria al-nusra front said behind similar twin bomb central citi kill least 12 peopl  speak afp  hom governor talal al-barazi also report dead attack give toll 31 kill 74 wound children six nine year old ad toll among highest children suicid attack across syria sinc conflict erupt countri three year ago  2013 chemic attack rebel area outskirt damascus kill dozen children year 49 children kill houla `` massacr '' hom provinc hom akrameh neighbourhood home major alawit member offshoot shiit islam bashar al-assad belong district target includ  19 least six peopl kill car bomb attack hom dub `` capit revolut '' assad citi except batter district waar return regim control two year bombard sieg,0
publish  least 23 daesh member kill  northern syria turkish arm forc tsk u.s.-l coalit oper secur sourc said turkish artilleri coalit jet hit 33 weapon emplac includ katyusha rocket report prepar attack turkey secur sourc said  condit anonym due restrict speak media  oper 23 daesh terrorist kill three build one defens posit anti-tank rocket launcher destroy northern syria sourc said southeastern provinc kili face spate cross-bord rocket attack daesh recent month kili indiscrimin rocket attack neighbor syria sinc mid-uari twenti peopl kili kill almost 70 other wound rocket fell citi syrian arab forc also taken territori former held daesh bid captur strateg hub link terrorist group turkish border peopl protect units- ypg domin syrian democrat forc sdf seiz 3 kilomet territori northeast northern citi manbij plus 6 kilomet south pentagon said  9 recogn daesh terrorist organ . offici declar turkey continu fight daesh militari precaut along syrian border extens investig countri cut suppli recruit rout,1
publish  least 39 peopl kill dozen injur airstrik launch syrian regim russian warplan syria western provinc idlib  syrian regim warplan struck ketplac opposition-held provinc local civil defens offici ley al-fari told anadolu agenc `` least 36 peopl kill 50 other injur attack '' said al-fari describ attack `` massacr '' commit bashar assad regim fast month ramadan began syria last week said rescuer struggl extract peopl rubbl destroy build meanwhil three peopl kill russian airstrik residenti area citi maaret al-numan idlib `` rescuer look survivor follow attack '' al-fari said sinc  21 syrian regim forc russian warplan intensifi attack opposition-held area syria kill score civilian come opposition-held sector syria divid citi aleppo cut outsid world recent day escal air artilleri strike road put hundr thousand peopl effect sieg regim campaign fulli captur aleppo would like buri littl hope remain reviv diplomat effort end five-year-old civil war talk ceasefir sponsor unit state russia fell apart earlier year aleppo syria largest citi war 2 million peopl divid year opposit govern sector captur one bashar assad biggest goal estim peopl still thought live opposit sector harsh condit made wors latest attempt besieg cut last remain rout castello road name aleppo old castl `` regim abl cut road land decid keep plane sky continu hit everyth pass regardless '' said zakaria malahifji senior offici aleppo opposit group fastaqim `` whoever want go castello road undertak suicid mission '' said `` way 10 12 day situat difficult target peopl cross difficulti almost cut nobodi dare use '' said speak group offic turkish citi gaziantep near syrian border intern focus syria recent week part turn toward conflict islam state fighter govern enemi made gain expens ultra-hardlin islamist milit sever front ar hope foreign power wider civil war could also resolv broken aleppo potenti biggest battlefield hundr peopl kill sinc peac talk broke assad vow speech last week recaptur `` everi inch '' syria aleppo said would `` graveyard '' ambit region foe turkish presid tayyip erdoan back opposit group pro-damascus sourc spoke condit anonym said refer signal intent `` threat prepar someth big aleppo '' far pro-regim ground forc aid iranian lebanes shiit militia unabl complet encircl aleppo captur narrow corridor territori castello road pass highway long sniper fire attack air artilleri sharpli increas less two week ago plane fli new rocket gun move rang `` castello road death aleppo know whether would make aleppo citi aliv '' said mohamad adeeb opposit activist drove road  `` saw death eye corps lie way dozen truck civilian car bodi none civil defenc team abl recov intens shell regim russian warplan '' insid aleppo new pressur road driven price good ad suffer still syrian obervatori human right say 300 peopl kill air strike govern bombard opposition-held aleppo sinc  opposit sourc say toll much higher dozen peopl current kill day eastern aleppo one bloodiest spell suffer conflict civil defenc emerg worker oper opposition-held area say 450 peopl kill last month `` difficult danger period go aleppo almost sieg '' abu yassin said syria lock vicious civil war sinc earli 2011 assad regim crack pro-democraci protest unexpect feroc sinc quarter million peopl kill 10 million displac across war-batt countri accord un syrian center polici research howev put death toll six-year conflict peopl,1
publish  suicid bomber struck outsid shiit shrine near syria capit  leav least 20 peopl dead monitor said attack claim daesh group offici sana news agenc said two suicid bomber one car attack entranc sayyida zeinab shrine rever shiit around world syrian observatori human right british-bas monitor group said least 20 peopl kill includ 13 civilian 30 wound blast sana gave toll least 12 dead 55 wound daesh claim attack via amaq news agenc say carri three suicid bomber shrine around 10 kilometr six mile south centr damascus heavili guard pro-govern forc still target sever attack includ claim daesh terrorist group syria offici al-ikhbariya channel show imag scene burned-out car billow plume black smoke firefight battl extinguish flame shop sign lay street last attack sayyida zeinab  25 kill least seven wound dozen string daesh bomb near shrine ruari left 134 peopl dead civilian accord observatori uari anoth attack claim dae kill 70 peopl lebanes shiit milit group hezbollah cite threat sayyida zeinab princip reason intervent syria civil war side bashar al-assad shrine contain grave zeinab vener granddht prophet moham renown glisten golden onion-shap dome,0
publish i twin bomb struck crowd predomin kurdish town northern syria  kill 44 peopl wound dozen syria state-run news agenc kurdish media report daesh group claim respons attack media report said truck load larg quantiti explos blew western edg town qamish follow explosives-pack motorcycl minut later area blast caus massiv damag area rescu team work recov victim rubbl sana news agenc said photo captur town nusaybin near turkish side border show plume smoke occur explos iha photo qamish near turkish border main control pyd syrian regim forc present control town airport syrian televis broadcast footag show peopl run away mushroom gray smoke rise town other run amid wreck burnt car qamish resid suleiman youssef writer told associ press telephon heard first explos mile away said blast level sever build ground mani peopl trap rubbl `` build scene explos heavili damag strength blast '' said daesh group statement publish affili aamaq news agenc said carri attack qamish describ truck bomb struck complex kurdish offic terrorist group carri sever bomb kurdish area syria past pyd-domin u.s.-back syria democrat forc main forc fight daesh northern syria captur signific territori terrorist past two year  explos came u.s.-back kurdish forc press ahead offens take daesh-held town manbij also northern syria west qamish,1
publish i airstrik daesh-held villag northern syria kill least 85 civilian  intens fight underway milit u.s-back fighter syrian opposit activist extremist group said resid area blame u.s.-l coalit strike target two villag tokhar hoshariyeh control activist said villag near daesh stronghold manbij town member pyd-domin u.s.-back syria democrat forc sdf tri captur weeks-long offens britain-bas syrian observatori human right said least 56 civilian includ 11 children kill strike villag also wound dozen anoth activist group local coordin committe said dozen civilian most famili kill turkey offici anadolu agenc put death toll least 85 ad 50 civilian also wound airstrik daesh-link aamaq news agenc claim 160 civilian most women children kill tokhar alon seri purport american airstrik around dawn  post facebook page show imag peopl includ children put collect grave purport villag tokhar one photograph show man carri lifeless bodi child cover dust anoth show child part cover blanket lie grave  casualti come heel similar airstrik daesh-held town manbij  least 15 civilian report kill meanwhil headquart daesh milit insid manbij captur sdf forc push western part town weekend u.s. militari said statement  headquart locat hospit use command center logist hub u.s.-back syrian rebel also took control part town enabl civilian area flee fight statement said rebel continu battl daesh four front control manbij clear territori push toward center citi statement said daesh milit stage counterattack syrian rebel maintain momentum help air strike u.s.-l coalit statement said said coalit carri 450 air strike around manbij sinc oper take town began u.s. central command said coalit conduct 18 strike  destroy 13 daesh fight posit seven daesh vehicl two car bomb near manbij manbij area seen intens battl daesh extremist kurdish-l fighter advanc cover intens airstrik u.s.-l coalit manbij captur u.s.-back fighter biggest strateg defeat daesh syria sinc i 2015 extremist group lost border town tal abyad neighbor iraq meanwhil daesh beaten back sever front iraqi forc aid u.s.-l coalit airstrik retaken citi ramadi fallujah western anbar provinc,0
publish i 5 2016 motorcycl bomber kill least 16 civilian outsid bakeri syria hasakeh citi  eve feast k end ramadan offici said attack also wound dozen peopl occur neighbourhood salihiah ahead eid al-fitr festiv immedi clear carri attack daesh terrorist group claim previous bomb main kurdish region rami abdel rahman head syrian observatori human right said attack kill least 16 peopl wound anoth 40 death toll confirm afp correspond suicid attack report deton explos front bakeri `` suicid bomber motorcycl blew salihiah neighbourhood hasakeh citi '' said abdel rahman fifteen wound critic condit said head britain-bas group reli network sourc ground inform hasakeh citi capit provinc name near provinc control pkks syrian affili pyd arm wing ypg terrorist organ milit declar autonom region across main kurdish northern area hold us-back allianc kurd arab syrian democrat forc allianc lock battl neighbour provinc aleppo control daesh stronghold manbij one month sdf launch offens late  encircl town enter southwestern district 00 peopl kill million displac sinc syria conflict broke  2011,1
publish i 2 2016 least 16 civilian includ women children kill  air raid syrian regim armi opposition-held neighborhood tareeq al-bab aleppo syria largest citi accord pro-opposit civil defens sourc ground missil fire syrian warplan also wound 25 other ibrahim abu ley told anadolu agenc syria lock vicious civil war sinc earli 2011 bashar al-assad regim crack pro-democraci protest erupt part `` arab spring '' upris unexpect feroc disproportion forc sinc quarter million peopl kill 10 million displac throughout war-batt countri accord un syrian center polici research ngo howev put death toll five-year conflict high,1
publish  day announc russian syrian regim airstrik kill 58 civilian eastern syria unicef said 25 casualti children twenty-f children report kill airstrik hit heavili crowd area town eastern syria unicef said quot report local partner syria unicef said health worker report pull bodi children rubbl town al-quria deir ez-zor provinc most daesh control syrian observatori human right monitor group report  air strike carri syrian russian warplan kill dozen peopl al-quria deir ez-zor provinc link daesh de facto capit syrian citi raqqa territori control iraq `` three attack report hit heavili crowd area includ mosqu prayer time '' unicef said statement `` unicef deplor attack call parti conflict keep children harm way ''  monitor said least 82 peopl includ 58 civilian kill airstrik launch russia bashar assad regim daesh-held area eastern syria `` three russian syrian regim air raid region al-quriyah southeast deir ez-zor citi kill 58 civilian '' syrian observatori human right said ad 24 peopl kill without specifi whether civilian daesh extremist daesh hold around 60 percent deir e-zzor capit provinc name next extremist-held raqqa provinc last week syrian opposit high negoti committe hnc call u.n. secretary-gener ban ki-moon launch investig assert russia repeat use air-deliv incendiari weapon civilian syria `` russian air forc repeat deploy incendiari weapon cluster munit kill main terror syrian civilian includ least 10 document incid '' riad hijab coordin opposit hnc wrote ban `` violat convent certain convent weapon breach intern humanitarian law '' wrote syria lock vicious civil war sinc earli 2011 assad regim crack pro-democraci protest erupt part arab spring upris unexpect feroc disproportion forc russia first began air campaign syria t. 30 last year russia claim campaign aim priili daesh terrorist group repeat target civilian area moder anti-regim opposit group control sinc quarter million peopl kill 10 million displac throughout war-batt countri accord u.n syrian center polici research nongovernment organ howev put death toll five-year conflict high watchdog thousand tortur death syrian regim meanwhil human right group said 12000 peopl tortur death syrian regim sinc 2011  statement syrian network human right snhr said 12679 peopl die tortur  20 `` syrian regim respons 99 percent death due tortur detent center '' statement ad issu k intern day support victim tortur snhr director fadl abdel-ghani said group could document case detent legal warrant `` regim commit crime human '' said cite sexual assault kill involuntari disappear practic syrian regim last month syrian observatori human right monitor group said least 60000 peopl die syrian govern jail five-year conflict said 20000 die sednaya prison near damascus observatori said abl verifi death 14456 peopl 110 age 18 sinc start syrian upris 2011 `` know larg number peopl die detent syria '' said nadim houri deputi director middl east north africa divis human right watch telephon interview syrian defector known caesar 2013 smuggl ten thousand photo taken  20 show least 6786 ar individu die govern custodi hrw said report issu decemb toll calcul syrian associ miss conscienc detaine safmcd form opposit bodi review photo hrw report said u.n. investig said ruari report kill detaine amount state polici `` extermin '' civilian popul crime human,0
publish  syrian govern air strike opposition-held neighborhood divid second citi aleppo kill least 15 civilian injur 20  monitor said syrian observatori human right said least 10 dead includ children came strike outsid al-bayan hospit shaar neighbourhood rescu worker respond attack gave higher toll 23 dead northern citi aleppo seen uptick violenc last 48 hour assad forc pound opposition-held eastern part citi strike air `` syrian regim helicopt struck aleppo citi al-shaar neighborhood barrel bomb '' necip ensari local civil defens offici report said ensari said regim helicopt drop three barrel bomb area contain hospit ketplac ensari ad women children among casualti hospit render inoper attack ad rescu worker process search survivor buri rubbl destroy build barrel bomb improvis contain pack shrapnel explos materi usual drop armi helicopt low-cost munit believ kill thousand peopl sinc syria conflict began 2011,0
publish  russian airstrik syrian citi aleppo kill eight civilian  civil defens sourc said jet target opposition-control neighborhood al-sakhour wound score sourc told anadolu agenc condit anonym due fear repris civil defens volunt ferri casualti nearbi field hospit syria lock vicious civil war sinc earli 2011 assad regim crack pro-democraci protest,0
publish  regim bomb raid around northern syrian citi aleppo kill 31 civilian  includ 10 bus hit civil defenc said revis toll casualti `` well 10 civilian kill strike bus ... 21 other die intens strike sever neighbourhood east citi sinc dawn '' organis known white helmet said syrian observatori human right british-bas monitor group also report intens strike road gave lower toll eight civilian kill castello road bus also hit regim bomb raid  key rebel suppli rout divid aleppo least peopl kill million displac sinc syria war start brutal repress anti-govern protest 2011,0
publish  total 14 daesh terrorist kill northern syria oper turkish arm forc u.s.-l coalit  turkish militari said  accord turkish general staff statement artilleri fire air oper destroy one tank two mortar vehicl three armor personnel carrier northern aleppo turkish town provinc repeat struck fire across border sinc mid-uari center kili lie 6 kilomet syrian border town repeat struck cross-bord rocket fire  2 turkish forc struck daesh gun emplac ammunit dump suran arshak ikdakh ihtimalat region syrian side border initi kill `` 50 terrorist '' figur later increas militari oper,1
publish ob air strike hit school moderate-held idlib provinc northwest syria kill 22 children un children agenc unicef said  unicef director alan lane said six teacher also die attack syrian observatori human right said 35 peopl total die `` tragedi outrag deliber war crime '' lane said statement `` latest atroc  deadliest attack school sinceth war began five year ago '' `` world revuls barbar match insist must stop '' ad unicef director syrian observatori human right said least six air raid suspect russian jet hit haa villag idlib provinc `` dead children schoolchildren plane believ russian '' rami abdel-rahman organ head said activist post pictur bodi small children schoolbag cover blood alleg result bomb recent month idlib hub rebel target air bombard `` one rocket hit entranc school student leav go home school administr decid end class day raid '' activist said speak condit anonym activist provinc circul photograph social media child arm sear elbow still clutch strap dusti black rucksack,0
publish ob lead intern right group say homemad land mine plant daesh terrorist group kill wound hundr civilian includ dozen children town recent freed milit northern syria human right watch say report issu  collect name 69 civilian kill includ 19 children improvis mine school home road manbij five-day investig month victim kill fight control town ole solvang deputi emerg director new york-bas group say daesh `` mine virtual everyth includ quit liter kitchen sink left '' forc syrian democrat forc sdf domin pkk terrorist organ syrian offshoot pyd arm wing ypg peopl protect unit took manbij daesh  two-month-long sieg period two year terrorist move turkey voic reserv ypg move manbij predomin arab popul countri also consid ypg control continu area south border nation secur threat repeat ask sdfs main support u.s. ypg retreat east euphrat river . 24 turkey launch euphrat shield oper clear town jarablus al rai al bab daesh prevent ypg extend control town sinc oper began turkish expert free syrian armi fsa forc support turkish militari carri detail scan daesh terrorist oust civilian settlement allow civilian return town fulli secur,1
publish ob airstrik opposition-held area northern provinc aleppo  kill least 36 peopl includ children opposit activist said violenc syria continu major oper began daesh neighbor iraq death villag oweijel west citi aleppo least 23 peopl kill airstrik also wound dozen accord britain-bas syrian observatori human right anoth monitor group local coordin committe said air raid carri russian warplan put death toll 30 dozen peopl also kill besieg eastern opposition-held neighborhood aleppo eastern part citi syria largest subject recent week worst aerial attack year airstrik claim hundr live wound mani other demolish entir build opposit activist blame russian syrian govern warplan strike observatori said  airstrik hit jeh neighborhood aleppo media center activist collect said kill includ 11 peopl famili name qab rang month-and-a-half-old babi girl 25-year-old man  airstrik coincid launch neighbor iraq major oper iraqi kurdish forc back u.s.-l coalit retak citi mosul daesh concern govern damascus could use time mosul offens press onslht aleppo world attent divert develop iraq also  syrian state media claim 49 oppost fighter kill wound fight neighborhood sheikh saeed shurfa southern edg aleppo nearbi provinc idlib u.s.-l coalit drone struck car provinci capit carri name kill insid accord observatori offici immedi clear vehicl attack previous target offici al-qaida affili syria known fatah al-sham front observatori said attack target faction command offici fatah al-sham front former known nusra front said car `` tyr '' man spoke condit anonym author speak media said clear member group target earlier month drone attack kill top al-qaida offici ahm salama mabrouk unit state britain  acknowledg western world weak support militari action syria govern seek way pressur syrian regim leader bashar assad chief backer russia halt dead aleppo offens meet 11 govern oppos assad rule u.s. secretari state john kerri british foreign secretari bori johnson insist option tabl stark explan danger resort militari forc appear rule move govern damascus meanwhil appear tri improv relat egypt arab world popul nation follow first public meet egyptian syrian secur chief maj. gen. ali mamlouk head nation secur bureau one assad top aid visit cairo  head deleg coordin egypt fight `` terror '' region syria state-run news agenc sana said sana said syrian met top intellig offici includ deputi chief egypt intellig agenc said side agre `` coordin polit standpoint '' strengthen `` cooper fight terror '' egypt pro-govern sada al-balad news websit report  six syrian arriv privat jet damascus earlier month egypt vote rival french russian draft resolut syria u.n. secur council argu call truce aid besieg syrian rebel-held area northern citi aleppo move anger egypt major financi saudi arabia support rebel fight assad moscow-back govern,0
publish ob least 11 peopl kill 25 other injur  russian fighter jet struck opposition-held neighborhood western syria idlib provinc accord local civil defens offici russian strike target drug warehous civil defens center turmanin neighborhood vasik harak told anadolu agenc said raid left number hous destroy caus fire fire fighter manag put syria lock vicious civil war sinc earli 2011 bashar al-assad regim crack pro-democraci protest erupt part `` arab spring '' upris unexpect feroc sinc quarter million peopl kill 10 million displac across war-batt countri accord un syrian center polici research howev beirut-bas ngo put death toll six-year conflict,1
publish ob activist say death toll rebel-held aleppo syria continu rise least 27 dead  assad forc push weed rebel russia meanwhil face kremlin offici call russophobia british fm johnson call public protest london embassi airstrik aleppo casualti pile syria aleppo control rebel forc loyal assad regim push recaptur aid russian airstrik russia assist meanwhil continu draw ire europ latest salvo british foreign minist bori johnson call `` picket '' russian embassi london least 15 peopl kill fresh air strike artilleri fire rebel-held area syria aleppo  monitor said syrian observatori human right said death toll expect rise due number wound serious condit britain-bas monitor said among area hit bombard ket neighborhood fardo death come day russia step air raid east aleppo support armi oper recaptur rebel-held sector citi  raid kill least 27 peopl among four children sever district includ fardo accord observatori four peopl also kill 14 wound rebel fire government-held west aleppo  among surviv  strike district fardo 13-year-old jameel mustafa habbush dug rubbl four-hour oper white helmet rescu worker afp photograph scene said rescuer heard habbush shout rubbl began dig toward work free administ oxygen clamp mask face emerg debri father younger brother report kill attack mother taken hospit serious injuri syria econom powerhous aleppo ravag conflict began anti-govern protest  2011 late temb armi announc oper recaptur rebel-held east aleppo collaps short-liv truce sinc 300 peopl kill bombard rebel-held area accord observatori british foreign minist bori johnson  call anti-war campaign protest outsid russian embassi london parliamentari debat bomb aleppo syria `` id certain like see demonstr outsid russian embassi '' johnson told mps parliament johnson former or london known mani public gaff said `` well outrag grow exhaust '' anti-war group express suffici outrag conflict aleppo `` stop war coalit moment '' said stop war group co-found current opposit labour parti leader jeremi corbyn protest war afghanistan iraq brought million briton street protest build-up invas iraq 2003  debat parliament sever lawmak accus russia commit war crime syria johnson respond question labour member parliament ann clwyd call protest million peopl outsid russian embassi worldwid `` would therefor call everyon care plight syrian civilian picket russian embassi london capit around world today '' said `` two million three million four million peopl done done past '' andrew mitchel former intern develop minist said british aircraft could help enforc no-fli zone prevent russian bomb raid `` intern communiti avow respons protect protect must exert '' member parliament prime minist theresa  govern conserv parti said `` mean confront russian airpow defens behalf innoc peopl ground tri protect '' mitchel compar russia action nazi forc spanish civil war 1930s russia wage punish aerial bomb campaign syria year support presid bashar al-assad forc part multi-front war claim live seen moscow estrang west russian presid vladimir putin  cancel visit franc furious row moscow role syrian conflict announc kremlin came day french presid francoi holland said syrian forc commit `` war crime '' batter citi aleppo support russian air strike moscow yesterday hit johnson accus russia commit war crime syria dismiss comment `` russophob hysteria '' russian defens ministri spokesman igor konashenkov said statement johnson `` accus russia mortal sin '' `` storm teacup '' `` russophob hysteria regular fuel certain member british establish taken serious long time '' said konashenkov said russian air forc respons bomb u.n. convoy aleppo region last month accus britain withhold evid say russia `` alleg evid say wont worth penni made avail everyon '' said russian foreign ministri spokeswoman ia zakharova said  moscow `` truli asham '' johnson comment,1
publish ob 4 2016 suicid bomber kill 30 peopl injur 90  attack target wed parti northeastern syrian provinc hasakeh wit name ahmad wound head blast describ moment bomber struck `` bride groom exchang vow saw man wear thick black jacket pass besid '' said `` thought look strang second later enorm explos `` peopl fallen ground saw bodi torn bit '' wit initi said groom among dead one relat told afp bride groom safe well daish said statement one fighter fire `` larg gather '' ypgpyd milit near hasakeh citi blow claim mention wed said mani peopl kill,1
publish ob 3 2016 least 14 peopl kill 25 wound suicid attack wed hasakah northern syria late  polic sourc citi said initi toll also includ 55 injur syrian observatori human right said least 14 kill blast ad number expect rise mani wound critic condit citi main hand pkks syrian wing ypg evict syrian regim armi last  leav symbol foothold secur zone center citi ypg expand control citi despit bomb sever locat syrian jet thousand civilian ethnic mix citi includ member christian communiti fled villag countrysid fight intensifi hasakah popul swell displac syrian flee area fell daish control broad divid along ethnic line kurd main citi eastern neighborhood arab southern part ankara frequent voic concern ypg activ along turkish border rigid stanc allow pyd milit group found de facto kurdish state northern syria turkey claim pyd enjoy close connect pkk terrorist organ includ milit ammunit support underground tunnel,1
